"id","platform","requests_handled","words_processed","avg_cpu_utilized","timestamp","success_rate","avg_vmemory_utilized","num_paragraphs"
4853,"ec2",25,11246731,15.387999999999998,"2023-11-29 02:30:42.763778",1,72.416,10000
4854,"ec2",25,11246731,15.387999999999998,"2023-11-29 02:30:43.444795",1,72.416,10000
4855,"ec2",25,11244792,16.156,"2023-11-29 02:31:42.763757",1,71.72399999999998,10000
4856,"ec2",26,11697267,16.00384615384615,"2023-11-29 02:31:43.45316",1,71.7153846153846,10000
4857,"ec2",27,12147767,16.11111111111111,"2023-11-29 02:32:42.763917",1,72.47407407407408,10000
4858,"ec2",26,11695292,16.26153846153846,"2023-11-29 02:32:43.445096",1,72.51153846153846,10000
4859,"ec2",29,13048213,17.396551724137932,"2023-11-29 02:33:42.764825",1,74.04482758620692,10000
4860,"ec2",30,13497667,17.459999999999997,"2023-11-29 02:33:43.444823",1,74.07000000000002,10000
4861,"ec2",26,11703502,16.857692307692307,"2023-11-29 02:34:42.764707",1,75.27692307692305,10000
4862,"ec2",26,11706005,16.811538461538458,"2023-11-29 02:34:43.444048",1,75.29999999999998,10000
4863,"ec2",30,13508641,17.4,"2023-11-29 02:35:42.76399",1,75.60000000000001,10000
4864,"ec2",29,13056684,17.375862068965517,"2023-11-29 02:35:43.447581",1,75.60689655172416,10000
4865,"ec2",20,8998405,14.185000000000006,"2023-11-29 02:36:42.763846",1,75.62499999999999,10000
4866,"ec2",20,8998405,14.185000000000006,"2023-11-29 02:36:43.444991",1,75.62499999999999,10000
4867,"ec2",29,13047893,17.855172413793106,"2023-11-29 02:37:42.767873",1,76.36206896551725,10000
4868,"ec2",29,13047893,17.855172413793106,"2023-11-29 02:37:43.455497",1,76.36206896551725,10000
4869,"ec2",25,11254433,16.227999999999998,"2023-11-29 02:38:42.764119",1,76.60399999999997,10000
4870,"ec2",26,11705768,16.13076923076923,"2023-11-29 02:38:43.444309",1,76.60769230769228,10000
4871,"ec2",25,11257001,16.727999999999998,"2023-11-29 02:39:42.77566",1,75.036,10000
4872,"ec2",24,10805666,16.854166666666668,"2023-11-29 02:39:43.445481",1,74.96666666666667,10000
4873,"ec2",26,11694441,16.807692307692307,"2023-11-29 02:40:42.764215",1,75.40000000000003,10000
4874,"ec2",27,12144025,17.04074074074074,"2023-11-29 02:40:43.444475",1,75.40000000000003,10000
4875,"ec2",29,13048548,17.73793103448276,"2023-11-29 02:41:42.764334",1,75.72413793103445,10000
4876,"ec2",28,12598964,17.54642857142857,"2023-11-29 02:41:43.449377",1,75.73571428571425,10000
4877,"ec2",28,12608008,17.289285714285715,"2023-11-29 02:42:42.765527",1,76.27142857142857,10000
4878,"ec2",28,12608008,17.289285714285715,"2023-11-29 02:42:43.452512",1,76.27142857142857,10000
4879,"ec2",26,12159959,18.111538461538462,"2023-11-29 02:43:42.763906",1,77.02692307692311,10000
4880,"ec2",26,12159959,18.111538461538462,"2023-11-29 02:43:43.448222",1,77.02692307692311,10000
4881,"ec2",15,13502758,18.433333333333334,"2023-11-29 02:44:42.764886",1,80.85999999999997,20000
4882,"ec2",15,13502758,18.433333333333334,"2023-11-29 02:44:43.445964",1,80.85999999999997,20000
4883,"ec2",15,13498198,17.339999999999996,"2023-11-29 02:45:42.764995",1,82.18,20000
4884,"ec2",15,13498198,17.339999999999996,"2023-11-29 02:45:43.454898",1,82.18,20000
4885,"ec2",16,14411735,18.2625,"2023-11-29 02:46:42.764065",1,82.55000000000001,20000
4886,"ec2",16,14411735,18.2625,"2023-11-29 02:46:43.444392",1,82.55000000000001,20000
4887,"ec2",16,14395264,17.6,"2023-11-29 02:47:42.76392",1,82.49374999999999,20000
4888,"ec2",16,14395264,17.6,"2023-11-29 02:47:43.444595",1,82.49374999999999,20000
4889,"ec2",15,13490112,18.30666666666667,"2023-11-29 02:48:42.764447",1,85.56,20000
4890,"ec2",15,13490112,18.09375,"2023-11-29 02:48:43.834444",1,85.85000000000001,20000
4891,"ec2",17,15292839,18.470588235294116,"2023-11-29 02:49:42.764176",1,91.01764705882351,20000
4892,"ec2",17,15292839,18.470588235294116,"2023-11-29 02:49:43.445247",1,91.01764705882351,20000
4893,"ec2",16,14404665,18.5625,"2023-11-29 02:50:42.763816",1,91.65000000000002,20000
4894,"ec2",17,15307959,18.658823529411762,"2023-11-29 02:50:43.444562",1,91.65294117647059,20000
4895,"ec2",16,14405864,18.625,"2023-11-29 02:51:42.776668",1,91.73750000000001,20000
4896,"ec2",15,13502570,18.519999999999996,"2023-11-29 02:51:43.444697",1,91.74000000000001,20000
4897,"ec2",15,13494737,17.533333333333335,"2023-11-29 02:52:42.763586",1,87.32666666666667,20000
4898,"ec2",15,13494737,17.533333333333335,"2023-11-29 02:52:43.444291",1,87.32666666666667,20000
4899,"ec2",15,13491066,18.36,"2023-11-29 02:53:42.765756",1,83.29333333333332,20000
4900,"ec2",16,14389132,18.1375,"2023-11-29 02:53:43.444795",1,83.29374999999999,20000
4901,"ec2",14,12594190,16.949999999999996,"2023-11-29 02:54:42.764442",1,85.8,20000
4902,"ec2",13,11696124,17.115384615384613,"2023-11-29 02:54:43.446645",1,85.99230769230768,20000
4903,"ec2",16,14396514,18.95,"2023-11-29 02:55:42.764068",1,85.8875,20000
4904,"ec2",17,15293259,18.900000000000002,"2023-11-29 02:55:43.44765",1,85.91764705882353,20000
4905,"ec2",15,13492326,18.08,"2023-11-29 02:56:42.765136",1,84.74000000000001,20000
4906,"ec2",15,13494435,18.073333333333334,"2023-11-29 02:56:43.444626",1,84.58666666666667,20000
4907,"ec2",15,13493180,18.42,"2023-11-29 02:57:42.764856",1,85.50666666666666,20000
4908,"ec2",14,12594326,18.22666666666667,"2023-11-29 02:57:43.546344",1,85.85333333333331,20000
4909,"ec2",16,14394860,17.881249999999994,"2023-11-29 02:58:42.765229",1,91.92499999999998,20000
4910,"ec2",16,14394860,17.881249999999994,"2023-11-29 02:58:43.454078",1,91.92499999999998,20000
4911,"ec2",15,13507511,18.173333333333332,"2023-11-29 02:59:42.764161",1,94.17333333333335,20000
4912,"ec2",15,13507511,18.173333333333332,"2023-11-29 02:59:43.446283",1,94.17333333333335,20000
4913,"ec2",16,14401624,18.61875,"2023-11-29 03:00:42.769525",1,95.29374999999999,20000
4914,"ec2",16,14401624,18.61875,"2023-11-29 03:00:43.444694",1,95.29374999999999,20000
4915,"ec2",16,14397753,18.293750000000003,"2023-11-29 03:01:42.763769",1,88.55000000000001,20000
4916,"ec2",16,14397753,18.293750000000003,"2023-11-29 03:01:43.444704",1,88.55000000000001,20000
4917,"ec2",15,13493552,17.7,"2023-11-29 03:02:42.765058",1,78.60666666666667,20000
4918,"ec2",15,13493552,17.7,"2023-11-29 03:02:43.445021",1,78.60666666666667,20000
4919,"ec2",14,12596155,17.2,"2023-11-29 03:03:42.763948",1,81.5357142857143,20000
4920,"ec2",14,12596155,17.2,"2023-11-29 03:03:43.446757",1,81.5357142857143,20000
4921,"ec2",16,14406941,18.7875,"2023-11-29 03:04:42.764413",1,82.64375,20000
4922,"ec2",16,14406941,18.7875,"2023-11-29 03:04:43.446109",1,82.64375,20000
4923,"ec2",15,13501730,18.56,"2023-11-29 03:05:42.768495",1,83.55999999999999,20000
4924,"ec2",16,14402535,18.450000000000003,"2023-11-29 03:05:43.444812",1,83.60000000000001,20000
4925,"ec2",16,14408898,17.88125,"2023-11-29 03:06:42.767003",1,84.20000000000002,20000
4926,"ec2",15,13508093,17.95333333333333,"2023-11-29 03:06:43.474623",1,84.20000000000002,20000
4927,"ec2",16,14401661,17.93125,"2023-11-29 03:07:42.764927",1,84.39999999999999,20000
4928,"ec2",16,14401661,17.93125,"2023-11-29 03:07:43.446087",1,84.39999999999999,20000
4929,"ec2",15,13500938,18.153333333333332,"2023-11-29 03:08:42.769219",1,85.42000000000002,20000
4930,"ec2",15,13500938,18.153333333333332,"2023-11-29 03:08:43.444552",1,85.42000000000002,20000
4931,"ec2",16,14410372,18.34375,"2023-11-29 03:09:42.769861",1,86.26249999999999,20000
4932,"ec2",16,14410372,18.34375,"2023-11-29 03:09:43.461275",1,86.26249999999999,20000
4933,"ec2",16,14399628,17.9125,"2023-11-29 03:10:42.78832",1,84.06874999999998,20000
4934,"ec2",16,14399628,17.9125,"2023-11-29 03:10:43.444606",1,84.06874999999998,20000
4935,"ec2",16,14400940,18.137500000000003,"2023-11-29 03:11:42.771023",1,85.83124999999998,20000
4936,"ec2",16,14400940,18.137500000000003,"2023-11-29 03:11:43.4453",1,85.83124999999998,20000
4937,"ec2",16,14394986,19.299999999999997,"2023-11-29 03:12:42.765392",1,86.5,20000
4938,"ec2",16,14394986,19.299999999999997,"2023-11-29 03:12:43.737085",1,86.5,20000
4939,"ec2",15,13952409,17.526666666666667,"2023-11-29 03:13:42.763885",1,86.75333333333333,20000
4940,"ec2",15,13952409,17.526666666666667,"2023-11-29 03:13:43.445271",1,86.75333333333333,20000
4941,"ec2",11,14849557,19.545454545454547,"2023-11-29 03:14:42.772358",1,91.06363636363636,30000
4942,"ec2",12,16202929,19.7,"2023-11-29 03:14:43.4488",1,91.35000000000001,30000
4943,"ec2",12,16199095,19.058333333333334,"2023-11-29 03:15:42.766566",1,94.86666666666666,30000
4944,"ec2",11,14845723,18.845454545454547,"2023-11-29 03:15:43.445287",1,94.89999999999999,30000
4945,"ec2",11,14854476,18.83636363636364,"2023-11-29 03:16:42.804247",1,95.82727272727271,30000
4946,"ec2",11,14854476,18.83636363636364,"2023-11-29 03:16:43.446745",1,95.82727272727271,30000
