"id","platform","requests_handled","words_processed","avg_cpu_utilized","timestamp","success_rate","avg_vmemory_utilized","num_paragraphs"
1496,"lightsail",13,11706621,8.653846153846153,"2023-11-28 03:16:32.385641",1,54.26153846153846,20000
1500,"lightsail",13,11703962,8.853846153846154,"2023-11-28 03:17:32.389885",1,54.315384615384616,20000
1504,"lightsail",13,11700459,8.6,"2023-11-28 03:18:32.476204",1,53.83846153846155,20000
1508,"lightsail",12,10794393,8.816666666666666,"2023-11-28 03:19:32.385728",1,55.26666666666666,20000
1512,"lightsail",13,11692493,8.707692307692309,"2023-11-28 03:20:32.391908",1,54.42307692307691,20000
1515,"lightsail",12,10804095,8.975,"2023-11-28 03:21:29.78673",1,55.19166666666666,20000
1516,"lightsail",12,10806301,9.025,"2023-11-28 03:21:32.391032",1,55.18333333333333,20000
1519,"lightsail",12,10798515,8.333333333333334,"2023-11-28 03:22:29.781607",1,55.25,20000
1520,"lightsail",11,9896498,8.336363636363638,"2023-11-28 03:22:33.196937",1,55.50833333333333,20000
1523,"lightsail",12,10808133,8.725000000000001,"2023-11-28 03:23:29.781525",1,56.20000000000001,20000
1526,"lightsail",13,11695987,8.984615384615385,"2023-11-28 03:24:29.78479",1,55.50769230769232,20000
1527,"lightsail",13,11695987,8.957142857142857,"2023-11-28 03:24:33.079035",1,55.70000000000001,20000
1530,"lightsail",13,11699423,8.86923076923077,"2023-11-28 03:25:29.782298",1,55.63076923076922,20000
1531,"lightsail",14,12598005,8.814285714285713,"2023-11-28 03:25:32.38591",1,55.571428571428555,20000
1534,"lightsail",12,10791636,7.891666666666667,"2023-11-28 03:26:29.783115",1,57.35833333333333,20000
1535,"lightsail",12,10790689,7.925,"2023-11-28 03:26:32.384559",1,57.425000000000004,20000
1538,"lightsail",12,10797024,8.316666666666665,"2023-11-28 03:27:29.78799",1,55.541666666666664,20000
1539,"lightsail",12,10798551,8.366666666666665,"2023-11-28 03:27:32.383511",1,55.53333333333334,20000
1542,"lightsail",12,11256036,7.933333333333334,"2023-11-28 03:28:29.782775",1,56.1,20000
1543,"lightsail",12,11705382,7.949999999999999,"2023-11-28 03:28:32.383983",1,56.19166666666667,20000
1546,"lightsail",9,12156627,9.1,"2023-11-28 03:29:29.781438",1,59.05555555555556,30000
1549,"lightsail",9,12143109,8.744444444444445,"2023-11-28 03:30:29.78366",1,63.599999999999994,30000
1550,"lightsail",10,13489790,8.92,"2023-11-28 03:30:32.38431",1,63.61,30000
1553,"lightsail",10,13510863,9.440000000000001,"2023-11-28 03:31:29.781981",1,63.7,30000
1554,"lightsail",9,12164182,9.322222222222225,"2023-11-28 03:31:32.385794",1,63.699999999999996,30000
1557,"lightsail",9,12139597,8.911111111111111,"2023-11-28 03:32:29.78267",1,64.37777777777778,30000
1558,"lightsail",9,12139597,8.911111111111111,"2023-11-28 03:32:34.174406",1,64.53999999999999,30000
1561,"lightsail",9,12143680,9.144444444444446,"2023-11-28 03:33:29.782353",1,68.43333333333334,30000
1562,"lightsail",10,13496920,9.200000000000001,"2023-11-28 03:33:32.385166",1,67.94000000000001,30000
1565,"lightsail",10,13494133,9.23,"2023-11-28 03:34:29.785661",1,64.36999999999999,30000
1566,"lightsail",9,12140893,9.21,"2023-11-28 03:34:32.892768",1,64.41999999999999,30000
1569,"lightsail",9,12153039,8.911111111111111,"2023-11-28 03:35:29.78155",1,64.64444444444445,30000
1572,"lightsail",10,13494463,8.940000000000001,"2023-11-28 03:36:29.781831",1,67.00999999999999,30000
1573,"lightsail",10,13494463,8.940000000000001,"2023-11-28 03:36:32.385251",1,67.00999999999999,30000
1580,"lightsail",5,6746381,8.5,"2023-11-28 03:39:09.643894",1,30.640000000000004,30000
1581,"lightsail",6,8096617,8.700000000000001,"2023-11-28 03:39:12.449512",1,30.683333333333337,30000
1584,"lightsail",9,12149083,9.822222222222221,"2023-11-28 03:40:09.641924",1,35.03333333333333,30000
1585,"lightsail",9,12147951,9.933333333333332,"2023-11-28 03:40:12.103689",1,36.055555555555564,30000
1588,"lightsail",10,13499157,10.209999999999999,"2023-11-28 03:41:09.557768",1,36.77000000000001,30000
1589,"lightsail",9,12150053,10.155555555555557,"2023-11-28 03:41:12.103049",1,36.400000000000006,30000
1592,"lightsail",9,12144901,9.88888888888889,"2023-11-28 03:42:09.560397",1,39.1,30000
1593,"lightsail",9,12144901,9.88888888888889,"2023-11-28 03:42:12.113271",1,39.1,30000
1596,"lightsail",9,12151330,9.755555555555555,"2023-11-28 03:43:09.554943",1,39.74444444444444,30000
1597,"lightsail",9,12151330,9.755555555555555,"2023-11-28 03:43:13.2711",1,39.74444444444444,30000
1600,"lightsail",9,12153623,9.4,"2023-11-28 03:44:09.559091",1,43.06666666666667,30000
1601,"lightsail",9,12153623,9.4,"2023-11-28 03:44:12.735541",1,43.06666666666667,30000
1604,"lightsail",10,13500066,10.110000000000001,"2023-11-28 03:45:09.561629",1,43.61,30000
1607,"lightsail",9,12150662,9.722222222222221,"2023-11-28 03:46:09.558677",1,45.84444444444444,30000
1611,"lightsail",9,12146768,9.122222222222222,"2023-11-28 03:47:09.640025",1,45.61111111111111,30000
1615,"lightsail",10,13506748,10.44,"2023-11-28 03:48:09.565352",1,45.919999999999995,30000
1619,"lightsail",10,13502330,10.510000000000002,"2023-11-28 03:49:09.641169",1,51.5,30000
1623,"lightsail",9,12149150,9.9,"2023-11-28 03:50:09.556491",1,47.29999999999999,30000
1627,"lightsail",10,13499095,9.629999999999999,"2023-11-28 03:51:09.554069",1,46.66,30000
1631,"lightsail",10,13505608,9.93,"2023-11-28 03:52:09.5538",1,48.04,30000
1635,"lightsail",9,12152887,9.222222222222221,"2023-11-28 03:53:09.56305",1,47.03333333333333,30000
1639,"lightsail",10,13507702,10.01,"2023-11-28 03:54:09.567927",1,44.88,30000
1608,"lightsail",10,13504612,9.59,"2023-11-28 03:46:12.111771",1,45.989999999999995,30000
